ibge,municipio,perc_20_59_anos,perc_idosa,perc_masculino,perc_feminino
510300,CHAPADA DOS GUIMARAES,"0,555525954","0,167621331","0,517028551","0,482971449"
330160,DUAS BARRAS,"0,572688749","0,167603563","0,501945862","0,498054138"
352420,JABORANDI,"0,566853368","0,167600172","0,501077122","0,498922878"
230590,IPUEIRAS,"0,552332913","0,167533628","0,487310845","0,512689155"
351140,CERQUEIRA CESAR,"0,551321662","0,167524888","0,497180128","0,502819872"
315710,SALTO DA DIVISA,"0,52708868","0,167522099","0,517678928","0,482321072"
330412,QUATIS,"0,559195165","0,167490729","0,479673122","0,520326878"
350460,BADY BASSITT,"0,590351413","0,167490146","0,492866263","0,507133737"
313380,ITAUNA,"0,597744958","0,167476576","0,491493304","0,508506696"
241142,SANTANA DO SERIDO,"0,580214894","0,167469433","0,507224898","0,492775102"
312770,GOVERNADOR VALADARES,"0,566280603","0,167434542","0,474709743","0,525290257"
230310,CARIRE,"0,571737953","0,167406605","0,492365999","0,507634001"
430460,CANOAS,"0,562977514","0,167395805","0,480084523","0,519915477"
240680,LAJES PINTADAS,"0,582634228","0,167365772","0,505662752","0,494337248"
411620,MORRETES,"0,550925083","0,167364271","0,501850167","0,498149833"
230200,BARRO,"0,573180345","0,16733818","0,497941666","0,502058334"
270080,BELEM,"0,552058684","0,167297681","0,485802177","0,514197823"
353790,PILAR DO SUL,"0,567067405","0,167297042","0,506686478","0,493313522"
355475,TRABIJU,"0,553652968","0,167237443","0,485730594","0,514269406"
251030,NOVA PALMEIRA,"0,55996807","0,167232089","0,499501098","0,500498902"
353550,PARAGUACU PAULISTA,"0,588371589","0,167215245","0,516089216","0,483910784"
316540,SAPUCAI-MIRIM,"0,571043293","0,167210788","0,509297374","0,490702626"
520910,GOIATUBA,"0,575596817","0,167196199","0,496720786","0,503279214"
251220,PRATA,"0,537397421","0,167174678","0,495427902","0,504572098"
351740,GUAIRA,"0,583872296","0,167163239","0,493471889","0,506528111"
312680,FREI GASPAR,"0,541993855","0,167121885","0,509730283","0,490269717"
220785,PAVUSSU,"0,579737848","0,167121791","0,519661387","0,480338613"
230740,JUCAS,"0,548679306","0,167100886","0,494448675","0,505551325"
410800,FLORESTOPOLIS,"0,583590734","0,167084942","0,5","0,5"
250310,CABACEIRAS,"0,540105079","0,167075306","0,501576182","0,498423818"
353205,MOTUCA,"0,577520182","0,16704616","0,493893604","0,506106396"
241190,SAO FRANCISCO DO OESTE,"0,583742116","0,167017052","0,503620649","0,496379351"
240080,ANGICOS,"0,576571184","0,166994442","0,491919624","0,508080376"
520725,DOVERLANDIA,"0,59910789","0,166991915","0,521466406","0,478533594"
230365,CATUNDA,"0,541978866","0,166954851","0,50326609","0,49673391"
355450,TIETE,"0,572952079","0,166953849","0,500349276","0,499650724"
314010,MARILAC,"0,555283158","0,166952684","0,489090463","0,510909537"
412580,SAO PEDRO DO IVAI,"0,566747682","0,166891709","0,50589612","0,49410388"
420665,GUATAMBU,"0,585890878","0,166879795","0,526427962","0,473572038"
354165,QUADRA,"0,556125064","0,166837519","0,53280369","0,46719631"
412020,PORTO RICO,"0,581440877","0,166797181","0,509005482","0,490994518"
354325,RIBEIRAO GRANDE,"0,572079105","0,166796773","0,513010669","0,486989331"
317070,VARGINHA,"0,587836463","0,166778094","0,484455846","0,515544154"
315800,SANTA MARIA DE ITABIRA,"0,570074538","0,166743351","0,496181099","0,503818901"
220360,ELISEU MARTINS,"0,548452357","0,166700384","0,508800324","0,491199676"
521645,PEROLANDIA,"0,575095057","0,166666667","0,526299113","0,473700887"
521295,MATRINCHA,"0,602638278","0,166628095","0,499190002","0,500809998"
313080,INGAI,"0,597486535","0,166606822","0,52962298","0,47037702"
330070,CABO FRIO,"0,567787523","0,166599025","0,481990969","0,518009031"
291180,GUARATINGA,"0,540189643","0,166593727","0,516703136","0,483296864"
292030,MALHADA DE PEDRAS,"0,583833774","0,166586596","0,515253423","0,484746577"
291670,ITAQUARA,"0,576","0,166567164","0,489432836","0,510567164"
431645,SALTO DO JACUI,"0,561381074","0,166560102","0,50023977","0,49976023"
431973,SAO VALERIO DO SUL,"0,519399707","0,166544656","0,522327965","0,477672035"
292590,QUIJINGUE,"0,545280428","0,166522116","0,506540908","0,493459092"
521380,MORRINHOS,"0,591033969","0,166521137","0,502268129","0,497731871"
221020,SAO JOSE DO PIAUI,"0,560782557","0,166517324","0,483572282","0,516427718"
170730,DUERE,"0,548442168","0,166453265","0,530729834","0,469270166"
421415,PRINCESA,"0,590169492","0,166440678","0,511186441","0,488813559"
230410,CRATEUS,"0,56038596","0,166438511","0,487061575","0,512938425"
352800,MACATUBA,"0,575276603","0,166425303","0,502809477","0,497190523"
421160,NOVA VENEZA,"0,596326136","0,16635514","0,505961972","0,494038028"
251593,SERTAOZINHO,"0,544836957","0,166343168","0,482531056","0,517468944"
354100,PRAIA GRANDE,"0,558462672","0,166337746","0,47806238","0,52193762"
355010,SAO MANUEL,"0,58037639","0,16632354","0,487683775","0,512316225"
312480,ESTRELA DO SUL,"0,586322453","0,166315006","0,526374581","0,473625419"
330285,MESQUITA,"0,569400506","0,16631265","0,472211551","0,527788449"
410975,IBEMA,"0,570064193","0,166275247","0,498982308","0,501017692"
354210,RAFARD,"0,576375192","0,166228359","0,490357221","0,509642779"
311640,CLARAVAL,"0,551405705","0,16622204","0,516109173","0,483890827"
412830,UNIFLOR,"0,586732749","0,166221883","0,497903164","0,502096836"
291905,LAJEDO DO TABOCAL,"0,550808986","0,166220463","0,500989408","0,499010592"
260670,IBIRAJUBA,"0,538402161","0,16608774","0,502637334","0,497362666"
420210,BARRA VELHA,"0,56138053","0,166082714","0,499230492","0,500769508"
313340,ITAPAGIPE,"0,629166398","0,166075688","0,534394946","0,465605054"
313400,ITINGA,"0,543213977","0,165946987","0,518368432","0,481631568"
352990,MIRACATU,"0,53518528","0,165906412","0,501819486","0,498180514"
251600,SOLANEA,"0,540862155","0,16590534","0,474914591","0,525085409"
432145,TEUTONIA,"0,58885485","0,165893508","0,49377097","0,50622903"
230860,MONSENHOR TABOSA,"0,555664968","0,165778499","0,489399907","0,510600093"
412660,SIQUEIRA CAMPOS,"0,582045074","0,165766437","0,501490035","0,498509965"
421820,TIMBO,"0,599938735","0,165765923","0,496488196","0,503511804"
432215,TUNAS,"0,582333697","0,165757906","0,523664122","0,476335878"
410430,CAMPO MOURAO,"0,583629893","0,165750973","0,484131444","0,515868556"
330140,CONCEICAO DE MACABU,"0,572301685","0,165739994","0,501931157","0,498068843"
351890,GUZOLANDIA,"0,565656566","0,165731388","0,513655069","0,486344931"
431935,SAO PEDRO DA SERRA,"0,603710384","0,165678949","0,50373615","0,49626385"
510710,SAO JOSE DOS QUATRO MARCOS,"0,577815627","0,165637641","0,494358101","0,505641899"
315080,PIRANGA,"0,5664078","0,165636869","0,508077773","0,491922227"
352010,IGARAPAVA,"0,566269364","0,165632815","0,503296418","0,496703582"
292510,POCOES,"0,52743948","0,165618001","0,48028154","0,51971846"
330360,PARACAMBI,"0,63038442","0,165615053","0,522761946","0,477238054"
421250,PENHA,"0,573922756","0,165569337","0,498912468","0,501087532"
230160,ASSARE,"0,551004801","0,165569104","0,493180949","0,506819051"
241300,SAO VICENTE,"0,585237801","0,16553428","0,483786288","0,516213712"
330450,RIO DAS FLORES,"0,567067333","0,165514307","0,496862036","0,503137964"
220260,CASTELO DO PIAUI,"0,537532968","0,165500101","0,482501522","0,517498478"
291710,ITORORO,"0,546190056","0,16548985","0,498430911","0,501569089"
231330,TAUA,"0,562716212","0,165476974","0,487200257","0,512799743"
355030,SAO PAULO,"0,577340451","0,165476964","0,474765923","0,525234077"
412610,SAO TOME,"0,582208377","0,165455175","0,502422984","0,497577016"
230870,MORADA NOVA,"0,58425069","0,165448937","0,494447151","0,505552849"
521305,MIMOSO DE GOIAS,"0,585242718","0,165436893","0,536699029","0,463300971"
314920,PEDRINOPOLIS,"0,559298822","0,165434128","0,519309778","0,480690222"
411350,LOANDA,"0,575685034","0,165434104","0,495490104","0,504509896"
350510,BARBOSA,"0,5685077","0,165427509","0,512612852","0,487387148"
311260,CAPINOPOLIS,"0,570209893","0,165398306","0,5163864","0,4836136"
231080,PEREIRO,"0,564196625","0,165382734","0,495903644","0,504096356"
310400,ARAXA,"0,591800965","0,165373652","0,500004612","0,499995388"
315270,PRADOS,"0,578878177","0,165315513","0,500766871","0,499233129"
261200,SAIRE,"0,5715625","0,1653125","0,485208333","0,514791667"
430790,FARROUPILHA,"0,597955476","0,165283766","0,491431438","0,508568562"
421200,PALMA SOLA,"0,56358421","0,165277967","0,509083459","0,490916541"
330570,SUMIDOURO,"0,58100452","0,165255586","0,516773824","0,483226176"
412785,TRES BARRAS DO PARANA,"0,564971751","0,165254237","0,507477567","0,492522433"
312220,DIVINOLANDIA DE MINAS,"0,56564337","0,16525147","0,500718485","0,499281515"
353430,ORLANDIA,"0,5855378","0,165211942","0,489705027","0,510294973"
293315,VARZEA NOVA,"0,550095572","0,165179994","0,499283211","0,500716789"
350290,ARACOIABA DA SERRA,"0,575998192","0,165164317","0,501313968","0,498686032"
250130,AROEIRAS,"0,539437136","0,165138095","0,479849065","0,520150935"
220730,PAES LANDIM,"0,5528613","0,165130941","0,50242483","0,49757517"
500470,IVINHEMA,"0,581002707","0,165098595","0,500622933","0,499377067"
351885,GUATAPARA,"0,549484536","0,16507732","0,514690722","0,485309278"
313950,MANHUMIRIM,"0,56254914","0,164977723","0,493404385","0,506595615"
411450,MANOEL RIBAS,"0,542058149","0,164977436","0,492342976","0,507657024"
313865,LONTRA,"0,566557444","0,164960066","0,525599017","0,474400983"
250820,LAGOA DE DENTRO,"0,542171782","0,164947124","0,492262058","0,507737942"
290150,ANGUERA,"0,579558448","0,164922157","0,492127716","0,507872284"
352440,JACAREI,"0,573973406","0,164866586","0,486080829","0,513919171"
312120,DELFINOPOLIS,"0,591799608","0,164847467","0,518891688","0,481108312"
220280,CONCEICAO DO CANINDE,"0,55809603","0,164830597","0,502182498","0,497817502"
311995,CORREGO FUNDO,"0,610116732","0,164824903","0,521089494","0,478910506"
351700,GETULINA,"0,595385285","0,164823683","0,553069221","0,446930779"
290160,ANTAS,"0,591942622","0,164810011","0,509588484","0,490411516"
291000,DARIO MEIRA,"0,527109307","0,164782062","0,525659611","0,474340389"
280410,MOITA BONITA,"0,578206144","0,164774228","0,494762785","0,505237215"
230423,CROATA,"0,557991319","0,164771166","0,485248063","0,514751937"
170755,FATIMA,"0,557531381","0,164748954","0,496077406","0,503922594"
521680,PETROLINA DE GOIAS,"0,617285156","0,164746094","0,532128906","0,467871094"
315690,SACRAMENTO,"0,580998644","0,16470854","0,511560476","0,488439524"
316860,TEOFILO OTONI,"0,569445526","0,164692891","0,480919381","0,519080619"
351620,FRANCA,"0,571826217","0,164676646","0,486853592","0,513146408"
500750,ROCHEDO,"0,574023438","0,164648438","0,503125","0,496875"
354940,SAO JOAQUIM DA BARRA,"0,576995278","0,164647212","0,491002522","0,508997478"
521056,ITAGUARI,"0,585824082","0,164602904","0,502134927","0,497865073"
316670,SERRA DOS AIMORES,"0,545329513","0,164584527","0,508424069","0,491575931"
250080,ARACAGI,"0,558818295","0,164560717","0,494809278","0,505190722"
292580,QUEIMADAS,"0,551203398","0,164543023","0,495202139","0,504797861"
230170,AURORA,"0,570358611","0,164529654","0,496316197","0,503683803"
231395,VARJOTA,"0,552051836","0,164524838","0,49524838","0,50475162"
316294,SAO JOSE DA BARRA,"0,582315454","0,164498141","0,516595858","0,483404142"
316360,SAO JOSE DO MANTIMENTO,"0,593052109","0,164480681","0,489188231","0,510811769"
351120,CATIGUA,"0,584946237","0,164452878","0,510436433","0,489563567"
250915,MARIZOPOLIS,"0,540888025","0,164449096","0,485573329","0,514426671"
291230,IBICUI,"0,558787357","0,164432419","0,501106875","0,498893125"
317200,VISCONDE DO RIO BRANCO,"0,581716685","0,164379138","0,498904293","0,501095707"
330420,RESENDE,"0,57662634","0,164352616","0,488329681","0,511670319"
421620,SAO FRANCISCO DO SUL,"0,564044492","0,164307501","0,498438385","0,501561615"
521630,PARANAIGUARA,"0,581449956","0,164269641","0,516877018","0,483122982"
411860,PAULA FREITAS,"0,573544261","0,16425446","0,508078088","0,491921912"
313040,IJACI,"0,580320984","0,164241788","0,499175041","0,500824959"
241050,RAFAEL FERNANDES,"0,567855758","0,164210934","0,49515316","0,50484684"
316450,SAO SEBASTIAO DO MARANHAO,"0,549575071","0,164204775","0,502934035","0,497065965"
412460,SAO CARLOS DO IVAI,"0,577934205","0,164200546","0,51041517","0,48958483"
411280,JOAQUIM TAVORA,"0,57177073","0,164188966","0,50016518","0,49983482"
291960,MACAJUBA,"0,525887966","0,16416328","0,482770808","0,517229192"
290330,BARRO PRETO,"0,560805723","0,164156627","0,512048193","0,487951807"
330510,SAO JOAO DE MERITI,"0,571359464","0,164139126","0,474442578","0,525557422"
352370,ITIRAPUA,"0,540762107","0,164111128","0,506300288","0,493699712"
430310,CACHOEIRINHA,"0,579700932","0,164101283","0,48148989","0,51851011"
317150,MATHIAS LOBATO,"0,528666455","0,164079823","0,498574596","0,501425404"
312420,ESPERA FELIZ,"0,573496263","0,164076403","0,504725748","0,495274252"
420510,DONA EMMA,"0,558475379","0,1640625","0,511600379","0,488399621"
291250,IBIPITANGA,"0,570952031","0,164053639","0,493695377","0,506304623"
292830,SANTANOPOLIS,"0,538333148","0,164014688","0,471903861","0,528096139"
420840,ITAPIRANGA,"0,593966976","0,164011903","0,508256024","0,491743976"
313170,ITABIRA,"0,589432865","0,164011601","0,480557358","0,519442642"
311340,CARATINGA,"0,571023581","0,163953438","0,489669688","0,510330312"
293140,TEODORO SAMPAIO,"0,576617325","0,163925439","0,477658991","0,522341009"
291340,IGAPORA,"0,570844774","0,163910351","0,501755954","0,498244046"
270255,ESTRELA DE ALAGOAS,"0,545673077","0,163898601","0,488363199","0,511636801"
230080,ANTONINA DO NORTE,"0,547960011","0,163874628","0,478924615","0,521075385"
240230,CARAUBAS,"0,569700797","0,163833301","0,483388382","0,516611618"
421890,URUBICI,"0,564759968","0,163822827","0,51003448","0,48996552"
291350,IGUAI,"0,542546101","0,163815448","0,511108643","0,488891357"
350780,BRODOWSKI,"0,578129272","0,163796134","0,492716266","0,507283734"
261160,RECIFE,"0,586423258","0,163779179","0,457939323","0,542060677"
221010,SAO JOSE DO PEIXE,"0,53679422","0,163767728","0,495317099","0,504682901"
250120,AREIAL,"0,54805784","0,163736887","0,473915509","0,526084491"
170720,DOIS IRMAOS DO TOCANTINS,"0,58329848","0,163669315","0,555276732","0,444723268"
420220,BENEDITO NOVO,"0,576075992","0,16366846","0,508658373","0,491341627"
220600,MARCOS PARENTE,"0,527716674","0,163660361","0,489881214","0,510118786"
320240,GUARAPARI,"0,56275291","0,16363693","0,481525867","0,518474133"
510130,ARENAPOLIS,"0,564208958","0,163634429","0,503457815","0,496542185"
221150,VERA MENDES,"0,556456846","0,163530175","0,487670344","0,512329656"
230240,BOA VIAGEM,"0,549140454","0,16347842","0,497713972","0,502286028"
230480,GRANJEIRO,"0,551839465","0,163461538","0,475543478","0,524456522"
312020,CRISTAIS,"0,562404288","0,163399694","0,508039816","0,491960184"
412260,RONDON,"0,57615894","0,163389901","0,506725993","0,493274007"
310660,BERTOPOLIS,"0,524842699","0,163376003","0,533955305","0,466044695"
420480,CURITIBANOS,"0,557309489","0,163348902","0,492719235","0,507280765"
311265,CAPITAO ANDRADE,"0,5382263","0,16333873","0,486778198","0,513221802"
250730,JACARAU,"0,539918435","0,16333725","0,488560171","0,511439829"
315890,SANTANA DO MANHUACU,"0,555542725","0,163279446","0,510969977","0,489030023"
350070,AGUDOS,"0,576126869","0,16326965","0,497339152","0,502660848"
240375,FERNANDO PEDROZA,"0,581953911","0,163258682","0,515092502","0,484907498"
430920,GRAVATAI,"0,564759564","0,163119301","0,486983653","0,513016347"
241100,RODOLFO FERNANDES,"0,557101189","0,163114202","0,485977115","0,514022885"
412385,SANTA MARIA DO OESTE,"0,560260586","0,163083605","0,518675353","0,481324647"
250160,BARRA DE SANTA ROSA,"0,540206318","0,163067854","0,499327225","0,500672775"
350150,ALVINLANDIA,"0,551830206","0,163026761","0,488465088","0,511534912"
314870,PEDRA AZUL,"0,544774586","0,162988534","0,494678009","0,505321991"
330225,ITATIAIA,"0,578515722","0,162973508","0,497028968","0,502971032"
311390,CARMO DA CACHOEIRA,"0,556630854","0,162962355","0,499384893","0,500615107"
292410,PEDRAO,"0,571659048","0,162947029","0,490185534","0,509814466"
353610,PARDINHO,"0,549475604","0,162942696","0,504179967","0,495820033"
312965,IBIRACATU,"0,559363296","0,162921348","0,525093633","0,474906367"
350940,CAJURU,"0,565137339","0,162890317","0,498102431","0,501897569"
420285,BRACO DO TROMBUDO,"0,566420664","0,162888772","0,520558777","0,479441223"
221030,SAO JULIAO,"0,566232952","0,162878194","0,4942781","0,5057219"
410880,GUAIRA,"0,549362629","0,162850405","0,483565692","0,516434308"
313507,JAMPRUCA,"0,548322025","0,16284614","0,516779754","0,483220246"
230150,ARNEIROZ,"0,561289501","0,162844037","0,505988787","0,494011213"
350730,BORACEIA,"0,547730511","0,162833299","0,504172603","0,495827397"
430235,BOM PRINCIPIO,"0,605911671","0,162813235","0,512390973","0,487609027"
240380,FLORANIA,"0,574703234","0,162812116","0,50511666","0,49488334"
430463,CAPAO DA CANOA,"0,5589449","0,162773364","0,486065916","0,513934084"
320070,ATILIO VIVACQUA,"0,565281174","0,162754686","0,509290954","0,490709046"
313770,LAJINHA,"0,564979411","0,162749824","0,49889525","0,50110475"
240330,ENCANTO,"0,564507636","0,16271722","0,494997367","0,505002633"
510380,FIGUEIROPOLIS D'OESTE,"0,568454999","0,162708883","0,496335386","0,503664614"
521890,RUBIATABA,"0,588946632","0,162702379","0,498500899","0,501499101"
412240,ROLANDIA,"0,575485953","0,162693464","0,491894667","0,508105333"
317050,URUCANIA,"0,5767928","0,162682667","0,493951418","0,506048582"
230430,FARIAS BRITO,"0,553026384","0,162648733","0,491101914","0,508898086"
314630,PADRE PARAISO,"0,544333038","0,162587241","0,4915954","0,5084046"
312200,DIVINO,"0,56003996","0,162537463","0,507342657","0,492657343"
420455,CORREIA PINTO,"0,578887536","0,162484775","0,494031669","0,505968331"
353330,NOVA LUZITANIA,"0,561773773","0,162437752","0,540431586","0,459568414"
355610,VALENTIM GENTIL,"0,580833091","0,162394407","0,504005243","0,495994757"
293210,UBAIRA,"0,556294058","0,162336354","0,511278953","0,488721047"
520830,DIVINOPOLIS DE GOIAS,"0,556477345","0,162305892","0,513295044","0,486704956"
430957,HERVEIRAS,"0,561112951","0,162305399","0,519708513","0,480291487"
411270,JATAIZINHO,"0,554898715","0,16229211","0,49531016","0,50468984"
320250,IBIRACU,"0,582395087","0,162270687","0,495000394","0,504999606"
420395,CAPIVARI DE BAIXO,"0,574714448","0,162264003","0,483808926","0,516191074"
354060,PORTO FELIZ,"0,584565533","0,162240679","0,506685538","0,493314462"
310860,BRASILIA DE MINAS,"0,570147874","0,162230437","0,497874307","0,502125693"
313655,JOSE RAYDAN,"0,572688088","0,162225705","0,513322884","0,486677116"
291580,ITAMBE,"0,545919729","0,162187417","0,506095933","0,493904067"
310170,ALMENARA,"0,563780085","0,162175555","0,510618216","0,489381784"
421170,ORLEANS,"0,594188507","0,162169164","0,494408704","0,505591296"
522020,SAO MIGUEL DO ARAGUAIA,"0,59416907","0,162158451","0,507666255","0,492333745"
290515,CAETANOS,"0,557698862","0,162156636","0,515234135","0,484765865"
430063,AMARAL FERRADOR,"0,54330157","0,16213565","0,512752242","0,487247758"
220720,PADRE MARCOS,"0,581915976","0,162087513","0,469835732","0,530164268"
290260,BAIXA GRANDE,"0,530125789","0,162057657","0,492535852","0,507464148"
230580,IPU,"0,554047642","0,162048021","0,496441112","0,503558888"
510720,RIO BRANCO,"0,584806684","0,162036138","0,495822809","0,504177191"
351480,ELDORADO,"0,534953822","0,162006157","0,504874295","0,495125705"
311300,CARAI,"0,517468164","0,161988941","0,511477882","0,488522118"
250840,LASTRO,"0,556708673","0,161971831","0,503335804","0,496664196"
521000,INHUMAS,"0,594315534","0,161960675","0,486702078","0,513297922"
420150,ARMAZEM,"0,582042293","0,161935995","0,501752799","0,498247201"
292090,MASCOTE,"0,516924884","0,161906161","0,515236067","0,484763933"
250220,BOM JESUS,"0,551391036","0,161901082","0,492658423","0,507341577"
355670,VINHEDO,"0,591344031","0,161894597","0,495166593","0,504833407"
241160,SAO BENTO DO NORTE,"0,544845553","0,161890584","0,501302568","0,498697432"
352460,JACUPIRANGA,"0,552677126","0,161855843","0,510412596","0,489587404"
261360,SAO JOSE DO EGITO,"0,555188541","0,161853259","0,490441391","0,509558609"
355410,TAUBATE,"0,580883361","0,161844648","0,492653201","0,507346799"
291020,DOM MACEDO COSTA,"0,583497053","0,161836935","0,4771611","0,5228389"
313300,ITAMONTE,"0,586909871","0,161827821","0,507573845","0,492426155"
251650,TAPEROA,"0,547758787","0,161818768","0,495969042","0,504030958"
251470,SAO JOSE DO SABUGI,"0,571875752","0,161810739","0,504695401","0,495304599"
352700,LINDOIA,"0,567979515","0,161809535","0,492622851","0,507377149"
411510,MARILUZ,"0,564926891","0,161808851","0,498692747","0,501307253"
354370,RINCAO,"0,55995935","0,16177014","0,50646711","0,49353289"
320013,AGUIA BRANCA,"0,568132211","0,16172955","0,516474379","0,483525621"
310100,AGUAS VERMELHAS,"0,553968951","0,16168717","0,516695958","0,483304042"
316330,SAO JOSE DO DIVINO,"0,562970657","0,161516489","0,505582965","0,494417035"
315900,SANTANA DO RIACHO,"0,616751269","0,161513613","0,500230734","0,499769266"
231090,PIQUET CARNEIRO,"0,593957002","0,16141778","0,504706566","0,495293434"
510620,NOVA BRASILANDIA,"0,582056893","0,161378556","0,521608315","0,478391685"
420390,CAPINZAL,"0,577956758","0,161340339","0,487983461","0,512016539"
410320,BOM SUCESSO,"0,577080107","0,161340279","0,492890328","0,507109672"
432300,VIAMAO,"0,558815529","0,161318152","0,48615008","0,51384992"
500800,TERENOS,"0,578319616","0,16130452","0,538532635","0,461467365"
220050,AMARANTE,"0,521551479","0,161281163","0,477255949","0,522744051"
313930,MANGA,"0,538917511","0,161265304","0,491884106","0,508115894"
313730,LAGOA DOS PATOS,"0,560807484","0,161250615","0,520925652","0,479074348"
320100,BOA ESPERANCA,"0,558695365","0,161230688","0,510959989","0,489040011"
353475,OUROESTE,"0,58420463","0,16122106","0,501400299","0,498599701"
290430,BREJOES,"0,554221123","0,161215118","0,49537266","0,50462734"
261618,VERTENTE DO LERIO,"0,571219771","0,161174595","0,494817964","0,505182036"
350790,BROTAS,"0,568457888","0,161169657","0,49424825","0,50575175"
313900,MACHADO,"0,567311747","0,161168643","0,498500539","0,501499461"
351150,CERQUILHO,"0,58385179","0,161166084","0,497442278","0,502557722"
510500,JAURU,"0,545302614","0,161155545","0,493852214","0,506147786"
431390,PANAMBI,"0,576497768","0,161137653","0,506381356","0,493618644"
313180,ITABIRINHA,"0,571624989","0,161124001","0,500386698","0,499613302"
292500,PLANALTO,"0,543132313","0,16109251","0,486550544","0,513449456"
411960,PITANGA,"0,579599811","0,161086034","0,494172337","0,505827663"
352320,ITARARE,"0,570699909","0,161073693","0,49243767","0,50756233"
251410,SAO JOAO DO TIGRE,"0,53607078","0,16107078","0,518829401","0,481170599"
355420,TEJUPA,"0,540206649","0,161051213","0,50853549","0,49146451"
420120,ANTONIO CARLOS,"0,593778696","0,161042241","0,496900826","0,503099174"
314070,MATEUS LEME,"0,568429705","0,16101293","0,495747842","0,504252158"
312690,FREI INOCENCIO,"0,557431042","0,160971593","0,486311239","0,513688761"
171780,PONTE ALTA DO BOM JESUS,"0,542956825","0,160924553","0,528347143","0,471652857"
353400,ONDA VERDE,"0,577095473","0,160914388","0,523980278","0,476019722"
421010,MAFRA,"0,579621645","0,160897492","0,493990321","0,506009679"
350370,ARIRANHA,"0,573748858","0,160897371","0,512942848","0,487057152"
251560,SERRA DA RAIZ,"0,554271034","0,16088632","0,500642261","0,499357739"
432200,TRIUNFO,"0,558771843","0,160880666","0,499021851","0,500978149"
354500,SALESOPOLIS,"0,562690779","0,160859299","0,510971606","0,489028394"
315445,RIACHINHO,"0,573290703","0,16084604","0,519798328","0,480201672"
350945,CAMPINA DO MONTE ALEGRE,"0,567017083","0,160808147","0,511005256","0,488994744"
313535,JAPONVAR,"0,584532599","0,160805907","0,507571017","0,492428983"
310163,ALFREDO VASCONCELOS,"0,57501418","0,160805445","0,510918888","0,489081112"
220160,BENEDITINOS,"0,547571333","0,160797786","0,505487165","0,494512835"
410340,CAFEARA,"0,600739993","0,160780357","0,49983182","0,50016818"
432254,VALE REAL,"0,593450215","0,16076745","0,494541846","0,505458154"
251090,PAULISTA,"0,575698977","0,160744501","0,494158408","0,505841592"
250610,FAGUNDES,"0,549105546","0,160733453","0,500089445","0,499910555"
320120,CACHOEIRO DE ITAPEMIRIM,"0,577795374","0,160728089","0,489918557","0,510081443"
320190,DOMINGOS MARTINS,"0,586313013","0,160638921","0,500205158","0,499794842"
314995,PERIQUITO,"0,554467201","0,160581775","0,494953992","0,505046008"
354530,SALTO DE PIRAPORA,"0,577660149","0,160570379","0,50016204","0,49983796"
250580,DUAS ESTRADAS,"0,557018773","0,160549173","0,500420286","0,499579714"
521440,NAZARIO,"0,600533333","0,160533333","0,49792","0,50208"
220790,PEDRO II,"0,546635061","0,160491601","0,486473256","0,513526744"
351830,GUARAREMA,"0,582668636","0,160479238","0,50129657","0,49870343"
431406,PASSA SETE,"0,586355786","0,16044905","0,521761658","0,478238342"
520465,CAMPINACU,"0,58985667","0,160418964","0,518743109","0,481256891"
421400,PRESIDENTE GETULIO,"0,581705892","0,160407278","0,499248873","0,500751127"
520430,CACU,"0,601996974","0,160363086","0,552133132","0,447866868"
311450,CARMOPOLIS DE MINAS,"0,595869609","0,16030573","0,517361814","0,482638186"
240060,ALMINO AFONSO,"0,5773746","0,160298826","0,522091782","0,477908218"
220530,JERUMENHA,"0,555255458","0,160252082","0,497861805","0,502138195"
240870,PARAU,"0,574758842","0,160235798","0,494640943","0,505359057"
251130,PIANCO,"0,574286245","0,16021552","0,482256766","0,517743234"
314310,MONTE CARMELO,"0,592207954","0,160211451","0,501113447","0,498886553"
251700,UMBUZEIRO,"0,552854549","0,160177527","0,491224531","0,508775469"
320520,VILA VELHA,"0,580835733","0,160159637","0,482897052","0,517102948"
421450,RIO DO CAMPO,"0,583390177","0,160129604","0,510061392","0,489938608"
410150,ARAPONGAS,"0,578758544","0,160124857","0,488585088","0,511414912"
411580,MEDIANEIRA,"0,579569663","0,160119301","0,491371964","0,508628036"
260960,OLINDA,"0,581280763","0,160082695","0,457334139","0,542665861"
352120,IPORANGA,"0,550239234","0,160047847","0,505980861","0,494019139"
250200,BELEM DO BREJO DO CRUZ,"0,567563893","0,160005438","0,503806417","0,496193583"
250800,JURU,"0,570949039","0,160004069","0,504729936","0,495270064"
421570,SANTO AMARO DA IMPERATRIZ,"0,609737734","0,159994981","0,497887648","0,502112352"
310790,BOM REPOUSO,"0,59200152","0,159969602","0,520661157","0,479338843"
250170,BARRA DE SAO MIGUEL,"0,564068909","0,159967186","0,532567678","0,467432322"
430510,CAXIAS DO SUL,"0,582038739","0,159924463","0,493019117","0,506980883"
510100,ARAGUAIANA,"0,592036554","0,159921671","0,50424282","0,49575718"
231100,PORANGA,"0,541592491","0,159896423","0,498300696","0,501699304"
311540,CATAS ALTAS DA NORUEGA,"0,59154161","0,159890859","0,504774898","0,495225102"
241110,RUY BARBOSA,"0,576171875","0,159877232","0,517299107","0,482700893"
315250,POUSO ALEGRE,"0,591925752","0,159851711","0,496859871","0,503140129"
